Employee Id,Name,Job Title,Email,Manager,Status,Start Date,Department,Location,Salary,Bonus,End Date,Photo,Performance,Project,Entity,Recruiting,Skill,Role,Utilization,Source,level
p_fDKTC5sjMVbaMrgq4HpDKCK,Julia Rowe,Junior Content Strategist,julia.rowe@yahoo.com,p_Ig9t6E2YmZlSzklAwttoo,Active,13/07/2139,Quality Assurance,"Berlin, Germany",60523.2265,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon EU Inc.,,,,,,9
p_wGkthKGVZ84Ojqu12XycJ,Larry Szychowski,Lead Account Executive,larry.szychowski@yahoo.com,p_ewXamNhum51oQ9QPBSLow,Active,10/06/2028,Sales and Business Development,"London, United Kingdom",69113.1906,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Audit,Agentnoon EU Inc.,,,,,,9
p_xrtCF43DGpzlswDKvSH3Jh,Arthur Adams,Digital Marketing Manager,arthur.adams@agentnoon.com,p_ewXamNhum51oQ9QPBSLow,Active,03/03/2145,Sales and Business Development,"Dubai, United Arab Emirates",57245.91443,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon EU Inc.,,,,,,9
p_pOjaLLQmcFz3CzoAN2aW2,Jose Edelen,Principal VP of Sales,jose.edelen@agentnoon.com,p_ewXamNhum51oQ9QPBSLow,Active,24/10/2249,User Experience (UX) Design,"Tokyo, Japan",59845.50423,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_3kYhqF597NI3Mn7EZkYdB,Pam Webb,Lead Chief Operating Officer,pam.webb@godaddy.com,p_ewXamNhum51oQ9QPBSLow,Active,18/09/2483,Product Management,"Tokyo, Japan",58509.47529,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Audit,Agentnoon Asia Inc.,,,,,,9
p_LKIYxtrqAkkShvD3jk1Fx,Patricia Olmos,Intermediate Data Scientist,patricia.olmos@agentnoon.com,p_uvANJYT15yWG7dX09AN1ANJr,Active,29/05/2156,Cloud Computing,"Berlin, Germany",55530.31549,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon Asia Inc.,,,,,,9
p_SXWeCHVV9hjEaPLANxls2t,Jessica Scroggin,Intermediate Marketing Specialist,jessica.scroggin@gmail.com,p_uvANJYT15yWG7dX09AN1ANJr,Active,22/07/2144,Sales and Business Development,"Toronto, Canada",51204.90726,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_AEuvUfYUShOrYqW221sLl,Sue Camp,Intermediate Accountant,sue.camp@gmail.com,p_uvANJYT15yWG7dX09AN1ANJr,Active,15/04/2208,Data Analytics,"London, United Kingdom",66421.4244,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_avJhY2q3oCRq4QE3ZWbeu,Joseph Smith,Curriculum Designer,joseph.smith@outlook.com,p_uvANJYT15yWG7dX09AN1ANJr,Active,21/10/2062,Sales and Business Development,"London, United Kingdom",61880.96062,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_IZm5DKyDCPnkVfHTxDKHOANh,Wendy Johnson,Senior Social Media Manager,wendy.johnson@outlook.com,p_zWueADKvyD2AV9CMWVlLpb,Active,04/05/2519,Human Resources,"Sao Paulo, Brazil",65296.36843,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon USA Inc.,,,,,,9
p_UrkDtaQipyRLdDgdgnEGr,Barbara Miller,CHRO,barbara.miller@godaddy.com,p_zWueADKvyD2AV9CMWVlLpb,Active,25/02/2353,Digital Marketing,"Sao Paulo, Brazil",58945.74877,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon Canada Inc.,,,,,,9
p_ZDKTY72997aM0OMVZ0lU7x,Kandy Carlstrom,Junior Social Media Manager,kandy.carlstrom@gmail.com,p_zWueADKvyD2AV9CMWVlLpb,Active,17/05/2154,Human Resources,"London, United Kingdom",61490.14176,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon Asia Inc.,,,,,,9
p_MEODKImZcLMWwTdxIO8v1d,Ryan Elliott,Senior Cybersecurity Analyst,ryan.elliott@godaddy.com,p_zWueADKvyD2AV9CMWVlLpb,Active,21/02/2188,Data Science,"San Francisco, United States",61943.8978,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon EU Inc.,,,,,,9
p_UNRrTANc2zJLLgDKMjIJuTV,Douglas Flowers,Staff Director of IT,douglas.flowers@efficientoffice.com,p_JRZJPRAyW3Z0k1zFsSwV0,Active,08/07/2177,Systems Administration,"Sydney, Australia",59369.6125,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon EU Inc.,,,,,,9
p_6QO2yjEj3nPJ1EG4YpSrH,Gerard Hart,Intermediate Content Strategist,gerard.hart@efficientoffice.com,p_JRZJPRAyW3Z0k1zFsSwV0,Active,29/03/2054,Quality Assurance,"Tokyo, Japan",61832.90812,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Re-Design,Agentnoon Asia Inc.,,,,,,9
p_F6UGjDKOXWlmDc7KMPU7NK,Ramonita Ballenger,Staff HR Generalist (Human Resources Generalist),ramonita.ballenger@godaddy.com,p_JRZJPRAyW3Z0k1zFsSwV0,Active,18/06/2263,Network Operations,"Berlin, Germany",59168.5781,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_r4n2pqg5n2mdDKkwl9Tj3J,Lenora Loree,VP of Marketing,lenora.loree@efficientoffice.com,p_uRxibcCXCy5Emc9uHVUGE,Active,22/10/2083,Human Resources,"Berlin, Germany",64282.14449,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Audit,Agentnoon Canada Inc.,,,,,,9
p_vityuyiPvq7UoTDACkrEE,Kristin Fullerton,Content Strategist,kristin.fullerton@godaddy.com,p_uRxibcCXCy5Emc9uHVUGE,Active,09/01/2155,Cloud Computing,"Tokyo, Japan",72896.21815,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_mBHkDUnSqQkAJMlxXEJ7Q,Helen Defilippis,Senior VP of Customer Success,helen.defilippis@gmail.com,p_uRxibcCXCy5Emc9uHVUGE,Active,22/10/2118,Finance and Accounting,"Dubai, United Arab Emirates",60363.30096,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon USA Inc.,,,,,,9
p_coVvxPcOkI7l2jErndfmJ,Mignon Montgomery,Lead HR Administrator,mignon.montgomery@outlook.com,p_aAHv7K57ANVcb34UBANhDKip,Active,25/04/2106,Business Intelligence,"Toronto, Canada",54444.98021,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_MtZuFuSvDdrTYAWGUf2eB,Louise Franklin,Senior Event Coordinator,louise.franklin@efficientoffice.com,p_aAHv7K57ANVcb34UBANhDKip,Active,13/08/2369,Network Operations,"Sydney, Australia",56762.81353,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon Canada Inc.,,,,,,9
p_46I17k2DKoWKQFyJqoaKJk,John Williams,Senior Systems Analyst,john.williams@efficientoffice.com,p_aAHv7K57ANVcb34UBANhDKip,Active,27/12/2073,Information Technology,"Berlin, Germany",56735.9232,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon EU Inc.,,,,,,9
p_ChInrERS5eWvDKdjRDKXw2V,Gary Horning,Instructional Designer,gary.horning@hotmail.com,p_YONTFuY91td8azvemUzYx,Active,24/07/2036,Customer Support and Success,"Sao Paulo, Brazil",56824.11591,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon Canada Inc.,,,,,,9
p_QPLPl1wR1Qc8OTx8SuZmw,William Rimmer,Junior VP of Marketing,william.rimmer@gmail.com,p_YONTFuY91td8azvemUzYx,Active,06/05/2092,Operations and Logistics,"Berlin, Germany",59564.6033,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_zpgW87ELgpN2zOn1ppqX7,Frances Wilson,Senior Instructional Designer,frances.wilson@outlook.com,p_YONTFuY91td8azvemUzYx,Active,17/11/2307,Data Science,"Dubai, United Arab Emirates",59955.40363,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Re-Design,Agentnoon USA Inc.,,,,,,9
p_CnqP4XAUJ8GJ0GonPd6vx,Patrick Ray,Principal Market Research Analyst,patrick.ray@yahoo.com,p_YONTFuY91td8azvemUzYx,Active,27/07/2089,Product Management,"Dubai, United Arab Emirates",62876.86759,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_UJapBcANha0kp5clItqdPo,Julie Richardson,Principal Data Scientist,julie.richardson@yahoo.com,p_ia8CSyzQfW2IEQS3r8Ns2,Active,17/01/2217,Information Technology,"Tokyo, Japan",51939.43274,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_W59nTJKmRqtELHG2zFPgb,Jessica Freeze,Staff Customer Success Manager,jessica.freeze@efficientoffice.com,p_ia8CSyzQfW2IEQS3r8Ns2,Active,12/01/2026,Cybersecurity,"Sydney, Australia",54333.99981,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon EU Inc.,,,,,,9
p_zKLJIofYzmRxIVn8rQANPE,Ralph Schwerdtfeger,Staff Sr. Director of UI/UX,ralph.schwerdtfeger@yahoo.com,p_ia8CSyzQfW2IEQS3r8Ns2,Active,20/04/2024,Sales and Business Development,"Berlin, Germany",61687.86519,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon EU Inc.,,,,,,9
p_jQxm8btuO5xPDnEr5uHid,Nicole Vega,Staff UI Designer (User Interface Designer),nicole.vega@yahoo.com,p_ia8CSyzQfW2IEQS3r8Ns2,Active,20/12/2161,Software Development,"Sao Paulo, Brazil",49299.02229,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon USA Inc.,,,,,,9
p_8tEYU5BjxnHnjenwFBles,David Yarbrough,Senior IT Project Manager,david.yarbrough@efficientoffice.com,p_f4BiANoLtFYD1eylEoowlp,Active,18/08/2277,Data Analytics,"London, United Kingdom",58876.67087,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon Canada Inc.,,,,,,9
p_umHeNwsdMOCQwNhqmflru,Annette Alvarado,Senior Content Writer,annette.alvarado@efficientoffice.com,p_f4BiANoLtFYD1eylEoowlp,Active,28/09/2507,Business Intelligence,"Paris, France",64030.79869,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Audit,Agentnoon USA Inc.,,,,,,9
p_9RivSay3ODlvhx2eCFTyI,Joyce Howard,Senior Network Engineer,joyce.howard@agentnoon.com,p_f4BiANoLtFYD1eylEoowlp,Active,27/10/2096,Information Technology,"Berlin, Germany",45399.98493,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Self-serve,Agentnoon Canada Inc.,,,,,,9
p_IjCDKigvZCi6fgorayDK2y1,Herman Carrere,Sales Operations Analyst,herman.carrere@gmail.com,p_f4BiANoLtFYD1eylEoowlp,Active,11/07/2237,Product Management,"Toronto, Canada",61270.45161,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon EU Inc.,,,,,,9
p_3h0JKRomRlOX2YD0FdnDKT,Elaine Davis,Lead UI Designer (User Interface Designer),elaine.davis@outlook.com,p_Ej8REpPnK6yDKpUg1uyo7u,Active,01/04/2087,User Interface (UI) Design,"Berlin, Germany",50004.76066,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon Asia Inc.,,,,,,9
p_gtE0x9y9yTZnXePO3isV0,Adam Bryant,Staff Graphic Designer,adam.bryant@efficientoffice.com,p_Ej8REpPnK6yDKpUg1uyo7u,Active,02/06/2022,User Interface (UI) Design,"Sydney, Australia",65562.87536,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon Asia Inc.,,,,,,9
p_7DbFn8XPU11bQcvhp8n4H,Vernon Freeman,Intermediate Cloud Solutions Architect,vernon.freeman@gmail.com,p_Ej8REpPnK6yDKpUg1uyo7u,Active,31/08/2028,Operations and Logistics,"Berlin, Germany",68465.16282,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Self-serve,Agentnoon USA Inc.,,,,,,9
p_bmZeJgeoMLVgc9fIigUbY,Kathryn Chapman,Senior Writer,kathryn.chapman@gmail.com,p_Ej8REpPnK6yDKpUg1uyo7u,Active,05/12/2037,Sales and Business Development,"Tokyo, Japan",64961.08882,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon USA Inc.,,,,,,9
p_8skgnyW7CoyvfofqYlGANj,Jeffrey Grant,Systems Administrator,jeffrey.grant@agentnoon.com,p_0CpDdWTFzmua0KoQ3u8kD,Active,20/09/2111,Operations and Logistics,"London, United Kingdom",73918.79958,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Self-serve,Agentnoon USA Inc.,,,,,,9
p_Jm5Kl9aQk41v4ANKosl7S4,Gary Sisler,Junior VP of Sales,gary.sisler@gmail.com,p_0CpDdWTFzmua0KoQ3u8kD,Active,05/12/2138,Data Analytics,"San Francisco, United States",50986.72675,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_zmAANADKar5WgKS91soOSe3,James James,Staff Event Coordinator,james.james@yahoo.com,p_0CpDdWTFzmua0KoQ3u8kD,Active,10/11/2103,Software Development,"Toronto, Canada",61740.33543,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon Asia Inc.,,,,,,9
p_q0gs0XI4DWe9FYgt4dlKN,David Bailey,Lead Talent Acquisition Specialist,david.bailey@yahoo.com,p_0CpDdWTFzmua0KoQ3u8kD,Active,01/10/2218,User Experience (UX) Design,"Mumbai, India",63692.74715,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Audit,Agentnoon Asia Inc.,,,,,,9
p_EwVp5Frka6VZMzJNHUWpS,Patrick Ayala,Lead Data Analyst,patrick.ayala@yahoo.com,p_AN4uF95kXDK9T0jmsuuoJNb,Active,10/04/2384,Cybersecurity,"Dubai, United Arab Emirates",56842.38349,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_tNadJqMSwyZ5vlsVRV6Db,Nereida Paulson,UX Designer (User Experience Designer),nereida.paulson@efficientoffice.com,p_AN4uF95kXDK9T0jmsuuoJNb,Active,26/08/2133,Digital Marketing,"Mumbai, India",58853.65842,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Re-Design,Agentnoon USA Inc.,,,,,,9
p_QXJHywl0apMI2OuWzDs38,Yvette Mcintire,Senior Data Scientist,yvette.mcintire@efficientoffice.com,p_AN4uF95kXDK9T0jmsuuoJNb,Active,25/10/2021,Cloud Computing,"San Francisco, United States",67944.13742,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon USA Inc.,,,,,,9
p_TcjdMdLDKzdUkmXNuqH5c,Michael Davis,Intermediate UI Designer (User Interface Designer),michael.davis@yahoo.com,p_72Nhw3AN8FkrmYBXHr1f7G,Active,05/08/2047,Cybersecurity,"San Francisco, United States",57729.3268,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon USA Inc.,,,,,,9
p_rDKNiQDKYvvJTNWjysCj4bY,Francesca Thomas,Intermediate Customer Success Advocate,francesca.thomas@godaddy.com,p_72Nhw3AN8FkrmYBXHr1f7G,Active,25/10/2143,Product Management,"Tokyo, Japan",52873.96133,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon Canada Inc.,,,,,,9
p_u2ANRf3s9F54vxY1lnVFOl,Angelo Mcdaniel,Intermediate VP of Marketing,angelo.mcdaniel@outlook.com,p_72Nhw3AN8FkrmYBXHr1f7G,Active,06/06/2019,Sales and Business Development,"Sydney, Australia",54202.19896,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Re-Design,Agentnoon EU Inc.,,,,,,9
p_12jKR302alBIUg6AN83rnX,Ivory Valle,Junior HR Administrator,ivory.valle@efficientoffice.com,p_72Nhw3AN8FkrmYBXHr1f7G,Active,02/04/2030,Sales and Business Development,"Dubai, United Arab Emirates",59214.91106,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Retention,Agentnoon EU Inc.,,,,,,9
p_8QP7WuGANAEFnQ2Qi1h5nm,Cecilia Daniel,Senior Network Administrator,cecilia.daniel@agentnoon.com,p_P0bF5rBoZHgsWH0lLXXoO,Active,02/08/2183,Digital Marketing,"Mumbai, India",48018.57398,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_m0m2JxJg0Pxj0z1GEp7g0,Lorna Solanki,Chief Financial Officer,lorna.solanki@hotmail.com,p_P0bF5rBoZHgsWH0lLXXoO,Active,08/07/2018,Quality Assurance,"Toronto, Canada",68770.42583,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon EU Inc.,,,,,,9
p_TT3rslJLAN2le4umGTJANW3,Wesley Rodriguez,Intermediate Talent Acquisition Specialist,wesley.rodriguez@gmail.com,p_P0bF5rBoZHgsWH0lLXXoO,Active,15/11/2083,Data Science,"Dubai, United Arab Emirates",58446.26162,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon Canada Inc.,,,,,,9
p_8zXb8A5dMiGWpqsA465Zn,Stephanie Sigmon,Principal Benefits Administrator,stephanie.sigmon@yahoo.com,p_aS3QEslkezQvvejTRzNkh,Active,23/08/2040,Systems Administration,"San Francisco, United States",63394.64467,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_tm21LTk46HkvnJi5zaGtk,Joseph Ward,Content Marketer,joseph.ward@agentnoon.com,p_aS3QEslkezQvvejTRzNkh,Active,15/07/2107,Information Technology,"London, United Kingdom",57896.37491,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon USA Inc.,,,,,,9
p_UpSIYWzv04AANKRlcfQ000,Santina Brown,Senior DevOps Engineer,santina.brown@agentnoon.com,p_aS3QEslkezQvvejTRzNkh,Active,30/04/2156,Finance and Accounting,"Paris, France",55321.36921,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_eDKxDIYjQfjLIdgOuDUdj9,Bonnie Dishner,Principal Event Coordinator,bonnie.dishner@outlook.com,p_MLmmttWAnRcxMeqRXIOOk,Active,09/06/2072,Cybersecurity,"Paris, France",55829.71355,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon Asia Inc.,,,,,,9
p_OqfTz4KLqzvEGm83IUfmq,Joseph Garza,IT Support Engineer,joseph.garza@gmail.com,p_MLmmttWAnRcxMeqRXIOOk,Active,17/01/2177,Data Analytics,"Sao Paulo, Brazil",53101.21129,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_ky16RCOImlf3yng0SANU5f,Teresa Irby,Intermediate UI Designer (User Interface Designer),teresa.irby@efficientoffice.com,p_MLmmttWAnRcxMeqRXIOOk,Active,11/08/2078,Information Technology,"London, United Kingdom",48311.21607,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon USA Inc.,,,,,,9
p_h4apnUIH8ftdANdkANjRgqs,Hilda Vaughn,Principal Customer Success Manager,hilda.vaughn@hotmail.com,p_MLmmttWAnRcxMeqRXIOOk,Active,17/04/2421,Finance and Accounting,"Sao Paulo, Brazil",54530.99195,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon EU Inc.,,,,,,9
p_zUmR3IkLmMsSgP5frqLG5,Nancy Coleman,Senior IT Support Engineer,nancy.coleman@hotmail.com,p_DLgANL8Tm4aDKe9O93TpCdG,Active,28/11/2039,Data Science,"Dubai, United Arab Emirates",63895.18913,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Self-serve,Agentnoon USA Inc.,,,,,,9
p_U1WbQvYWbYl5umjViY7Qf,Robert Harrier,Intermediate Account Executive,robert.harrier@outlook.com,p_DLgANL8Tm4aDKe9O93TpCdG,Active,01/03/2100,Information Technology,"Mumbai, India",60953.24777,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_VHkz1ybGCaRDKArUWzintq,Dean Pickard,Staff CHRO,dean.pickard@hotmail.com,p_DLgANL8Tm4aDKe9O93TpCdG,Active,24/06/2085,Data Analytics,"San Francisco, United States",57632.1672,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon Asia Inc.,,,,,,9
p_h1RDKCnMz5LtGIAGQyML15,Mark Mcvey,Staff Product Marketing Manager,mark.mcvey@outlook.com,p_DLgANL8Tm4aDKe9O93TpCdG,Active,12/08/2047,Business Intelligence,"Toronto, Canada",63418.90141,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_l10O9NbNrs1lQ4VYYYsVT,Blaine Robles,Intermediate Business Development Associate,blaine.robles@godaddy.com,p_MwZR3Qo8E81I0XfF5Do7J,Active,12/08/2130,Information Technology,"Sao Paulo, Brazil",54990.23878,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon USA Inc.,,,,,,9
p_RAI0PiqrLGjNvQRHxmqU0,Christine Gonzalez,Intermediate Business Analyst,christine.gonzalez@outlook.com,p_MwZR3Qo8E81I0XfF5Do7J,Active,08/05/2065,Sales and Business Development,"Mumbai, India",63607.49149,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon Asia Inc.,,,,,,9
p_AN0rSECInANlOA8Fet1gwnZ,Brenda Jones,Staff Event Coordinator,brenda.jones@gmail.com,p_MwZR3Qo8E81I0XfF5Do7J,Active,13/08/2060,Cloud Computing,"Toronto, Canada",53357.54835,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_LDKY1AzSMF8rlANw5RRU15d,Mary Wood,Staff Data Analyst,mary.wood@godaddy.com,p_LOOHj8yru4U9EJasqs5xy,Active,02/06/2131,Project Management,"Berlin, Germany",66746.31966,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon EU Inc.,,,,,,9
p_Q5liiW1DDKvPQ4NKL6b6Sp,Cynthia Pressley,Principal Operations Coordinator,cynthia.pressley@godaddy.com,p_LOOHj8yru4U9EJasqs5xy,Active,13/11/2046,Digital Marketing,"Sao Paulo, Brazil",66055.24505,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon USA Inc.,,,,,,9
p_VBTlCEOubQMkCgTANNDhe3,Russell George,Intermediate CRM Administrator (Customer Relationship Management Administrator),russell.george@outlook.com,p_LOOHj8yru4U9EJasqs5xy,Active,29/03/2049,Customer Support and Success,"Dubai, United Arab Emirates",49304.58812,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon USA Inc.,,,,,,9
p_kHKzVEdSRtz1WDKQYfVQpI,Ida Tucker,Senior Account Executive,ida.tucker@godaddy.com,p_LOOHj8yru4U9EJasqs5xy,Active,01/06/2050,Sales and Business Development,"Mumbai, India",63529.85061,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Audit,Agentnoon EU Inc.,,,,,,9
p_lrXiFBnvnfpLAgquoyTUL,Florentino Dawson,Senior Executive Assistant,florentino.dawson@godaddy.com,p_EY4lU6G5vVaavAN52HhPxO,Active,29/06/2020,User Interface (UI) Design,"London, United Kingdom",54889.05207,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Audit,Agentnoon EU Inc.,,,,,,9
p_EIMNjZFJylt8Eq9qkC6Mq,James Stubbs,Compliance Auditor,james.stubbs@godaddy.com,p_EY4lU6G5vVaavAN52HhPxO,Active,06/03/2086,Software Development,"Mumbai, India",49992.21933,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon USA Inc.,,,,,,9
p_AGCDF6tdq7Z23z0xScBVe,Lelah Lombardo,Staff HR Administrator,lelah.lombardo@yahoo.com,p_EY4lU6G5vVaavAN52HhPxO,Active,20/10/2101,Cybersecurity,"Sao Paulo, Brazil",63627.87576,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon Canada Inc.,,,,,,9
p_dkrzhMtaHVoJc1CfzDZyJ,Janet Lang,Intermediate Procurement Specialist,janet.lang@efficientoffice.com,p_EY4lU6G5vVaavAN52HhPxO,Active,22/08/2036,Quality Assurance,"Mumbai, India",62789.93056,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon USA Inc.,,,,,,9
p_xUxGLMostHRuHHnf5sdtr,Jeri Powers,Principal Sales Representative,jeri.powers@yahoo.com,p_bBZvLomTSTPX2TY65fkKw,Active,22/06/2030,Information Technology,"Sydney, Australia",58521.32103,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon EU Inc.,,,,,,9
